"Contig"	"TAIRaccessions"	"intQ"	"originQ"	"trtQ"	"covQ"	"GOterms"
"Contig10382"	"Contig10382"	"AT1G17020,AT1G14830"	0.692797490888761	0.0203374610337711	0.450719357584449	0.0401386465639461	"GO:0000266, GO:0000266, GO:0003924, GO:0003924, GO:0005525, GO:0005525, GO:0005737, GO:0005886, GO:0005886, GO:0005886, GO:0005938, GO:0005938, GO:0005938, GO:0005938, GO:0007005, GO:0007005, GO:0009504, GO:0009504, GO:0009506, GO:0010152, GO:0016020, GO:0005575, GO:0009813, GO:0009813, GO:0010260, GO:0016682, GO:0016706"
"Contig10385"	"Contig10385"	"AT2G45380,AT5G09920"	0.781152182709273	0.17951108638041	0.0342963891660486	0.364921883805465	"GO:0003899, GO:0005665, GO:0005665, GO:0005665, GO:0005665, GO:0006366, GO:0006366, GO:0003674, GO:0005575, GO:0008150"
"Contig1039"	"Contig1039"	"AT5G22370,NA"	0.764284414557942	0.460882440989147	0.039680636224128	1	"GO:0000166, GO:0000166, GO:0005524, GO:0005874, GO:0009790, GO:0009793, GO:0051301"
"Contig10391"	"Contig10391"	"AT2G44820,AT1G68000"	0.240903925817739	0.187567878799221	0.108017617190298	0.0484827082521444	"GO:0003881, GO:0003881, GO:0005783, GO:0005794, GO:0006661, GO:0006661, GO:0008654, GO:0008654, GO:0016020, GO:0003674, GO:0005575, GO:0008150"
"Contig104"	"Contig104"	"AT1G18170,AT5G37850"	0.838042063973176	0.29606835205409	0.0245377946479981	1	"GO:0000413, GO:0000413, GO:0000413, GO:0003755, GO:0003755, GO:0005528, GO:0005528, GO:0009507, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0018208, GO:0018208, GO:0018208, GO:0005829, GO:0005829, GO:0008478, GO:0008478, GO:0008478, GO:0008478, GO:0008615, GO:0008615, GO:0009443, GO:0009443, GO:0010054, GO:0010054, GO:0016301, GO:0042538, GO:0042538"
"Contig10406"	"Contig10406"	"AT2G22125,AT3G29260"	0.497129818341447	1	0.0196688367726787	0.120001785079053	"GO:0005488, GO:0005737, GO:0005886, GO:0005886, GO:0009506, GO:0030244, GO:0030244, GO:0051211, GO:0003824, GO:0005488, GO:0005575, GO:0008152, GO:0016491, GO:0016491, GO:0055114"
"Contig10407"	"Contig10407"	"AT5G05950,AT4G17540"	0.68582515799591	0.119260544268928	0.478978467053512	0.0437272011423397	"GO:0003674, GO:0005575, GO:0008150, GO:0003674, GO:0009793, GO:0012505"
"Contig1041"	"Contig1041"	"AT1G74320,AT4G11600"	0.767747655034125	0.159689696865306	0.0394188736278153	0.878046707385944	"GO:0004602, GO:0004602, GO:0005739, GO:0005739, GO:0005829, GO:0005829, GO:0005886, GO:0005886, GO:0009507, GO:0009651, GO:0009651, GO:0046686, GO:0004103, GO:0004103"
"Contig10411"	"Contig10411"	"AT3G60400,NA"	0.705738968987124	0.176626413919209	0.418258681721963	0.0450830510617891	"GO:0003674, GO:0005575, GO:0008150"
"Contig10419"	"Contig10419"	"AT2G40316,AT3G57360"	0.67982041566181	1	0.0123153685549578	0.581851437635355	"GO:0003674, GO:0005575, GO:0008150, GO:0003674, GO:0012505"
"Contig1042"	"Contig1042"	"AT4G15830,AT5G19855"	0.22459104369939	0.298277118239128	0.00182002273424773	1	"GO:0005488, GO:0008150, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0044183, GO:0061077, GO:0061077, GO:0061077"
"Contig10421"	"Contig10421"	"ATCG00830,NA"	0.285126923661697	0.0920565326484036	0.0246533208664728	0.249206760223339	"GO:0000311, GO:0000311, GO:0000311, GO:0000311, GO:0003735, GO:0006412, GO:0006412, GO:0006412, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009941, GO:0009941, GO:0009941, GO:0009941"
"Contig10437"	"Contig10437"	"AT3G16370,NA"	0.482810677651328	0.869712935929392	0.00263507916608793	0.439278026011464	"GO:0004091, GO:0006629, GO:0016788, GO:0048046"
"Contig10441"	"Contig10441"	"AT3G07340,NA"	0.816715352384421	1	0.000175917672675097	0.144037065099134	"GO:0003677, GO:0003700, GO:0003700, GO:0005634, GO:0006355, GO:0006355, GO:0009507"
"Contig10442"	"Contig10442"	"AT5G19690,AT5G48335"	0.513585986186716	0.0441931450033519	0.164180825540318	0.451996857260024	"GO:0003674, GO:0003674, GO:0008150, GO:0009507, GO:0004576, GO:0005783, GO:0005886, GO:0009651, GO:0009651, GO:0016020"
"Contig10443"	"Contig10443"	"AT4G16280,NA"	0.81327915859073	0.989501531745709	0.000242542442723392	1	"GO:0000785, GO:0003723, GO:0003723, GO:0009553, GO:0009790, GO:0009909, GO:0031048, GO:0031048"
"Contig10446"	"Contig10446"	"AT5G06600,AT5G24530"	0.626095756171359	0.667220511314809	0.0215589739002301	1	"GO:0005575, GO:0009617, GO:0009620, GO:0009620, GO:0009813, GO:0009813, GO:0016491, GO:0016706, GO:0004221, GO:0004221, GO:0004221, GO:0004843, GO:0005829, GO:0005829, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511"
"Contig10452"	"Contig10452"	"AT4G11190,AT4G13500"	0.0503766265886507	0.317911190804995	0.0117675323643117	1	"GO:0003674, GO:0008150, GO:0009507, GO:0009507, GO:0009534, GO:0009534, GO:0009534, GO:0009534, GO:0003674, GO:0006952, GO:0009807, GO:0009807, GO:0012505"
"Contig10463"	"Contig10463"	"ATCG00780,NA"	0.36639711257758	1	0.00908061188280977	1	"GO:0000311, GO:0000311, GO:0000311, GO:0000311, GO:0003735, GO:0006412, GO:0006412, GO:0006412, GO:0009507, GO:0009534, GO:0009534, GO:0009534, GO:0009534, GO:0009570, GO:0009570, GO:0009570, GO:0009570"
"Contig10465"	"Contig10465"	"AT1G13060,NA"	0.648121301700301	1	4.6061786146393e-05	0.899903689042039	"GO:0000502, GO:0004175, GO:0004298, GO:0004298, GO:0005839, GO:0005839, GO:0006511, GO:0006511, GO:0006511, GO:0008233, GO:0046686"
"Contig10466"	"Contig10466"	"AT5G50790,NA"	0.585493954145539	1	0.00156745223534736	0.707646461778409	"GO:0003674, GO:0005887, GO:0005887, GO:0008150, GO:0012505, GO:0016020, GO:0016020, GO:0016021, GO:0051119"
"Contig10471"	"Contig10471"	"AT5G47730,AT2G29960"	0.787938502294965	0.375672980389908	0.0187728127199778	0.214678818747764	"GO:0005215, GO:0005488, GO:0006810, GO:0003755, GO:0003755, GO:0005624, GO:0005771, GO:0005771, GO:0005783, GO:0005783, GO:0005795, GO:0005795, GO:0005795, GO:0005829, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457"
"Contig10473"	"Contig10473"	"AT1G54730,AT3G58750"	0.595691116158186	1	0.038453887541703	1	"GO:0004108, GO:0004108, GO:0005777, GO:0005777, GO:0006099, GO:0006099, GO:0006099, GO:0006635, GO:0006635, GO:0009506, GO:0005351, GO:0006810, GO:0006810, GO:0006810, GO:0015144, GO:0015144, GO:0016020, GO:0016020, GO:0016020, GO:0016020, GO:0016021, GO:0016021, GO:0016021, GO:0055085, GO:0055085, GO:0055085, GO:0055085, GO:0055085, GO:0055085"
"Contig10478"	"Contig10478"	"AT5G47380,AT1G79040"	0.865241307045443	0.940601471155647	0.0213822328956573	1	"GO:0005515, GO:0009507, GO:0009507, GO:0009523, GO:0009523, GO:0009534, GO:0009534, GO:0009534, GO:0009534, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009579, GO:0010270, GO:0010270, GO:0010270, GO:0010270, GO:0015979, GO:0015979, GO:0003674, GO:0005575, GO:0008150"
"Contig10484"	"Contig10484"	"AT3G25140,NA"	0.501906992727725	0.30060791007355	0.0259491705309089	0.897643485946057	"GO:0005739, GO:0005794, GO:0010289, GO:0010289, GO:0016051, GO:0016757, GO:0016757, GO:0016757, GO:0016758, GO:0045489, GO:0045489, GO:0047262"
"Contig10488"	"Contig10488"	"AT4G10970,NA"	0.526228656104284	1	0.0355878214084532	1	"GO:0003674, GO:0008150"
"Contig10490"	"Contig10490"	"AT5G02160,AT4G32330"	0.81463086127849	0.320703898026876	0.18893673792254	0.0376409622985032	"GO:0003674, GO:0008150, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0003674, GO:0005575, GO:0008150"
"Contig10493"	"Contig10493"	"AT4G32930,AT2G20980"	0.576816513977903	0.755049371592591	0.00212262468698494	0.0478211910315093	"GO:0003674, GO:0005575, GO:0006270, GO:0006270, GO:0006270, GO:0003674, GO:0005575, GO:0008150"
"Contig10496"	"Contig10496"	"AT5G13800,AT2G22540"	0.337136788921176	1	0.000475794017559097	1	"GO:0000900, GO:0003700, GO:0003700, GO:0003700, GO:0003700, GO:0003700, GO:0003700, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005634, GO:0009266, GO:0009910, GO:0010076, GO:0010076, GO:0010582, GO:0045892, GO:0045892, GO:0048438, GO:0009507, GO:0015996, GO:0015996, GO:0015996, GO:0015996, GO:0016787, GO:0080124"
"Contig10499"	"Contig10499"	"AT4G21192,AT1G28490"	0.541542366107159	1	0.0385904326465529	0.447053129524144	"GO:0005484, GO:0005515, GO:0005802, GO:0005802, GO:0005802, GO:0006886, GO:0006886, GO:0006886, GO:0006886, GO:0006944, GO:0006944, GO:0030140, GO:0030140, GO:0030140, GO:0003674, GO:0005575, GO:0008150"
"Contig105"	"Contig105"	"AT3G15660,AT1G20770"	0.314496899428137	1	0.0166327045502809	1	"GO:0003674, GO:0008150, GO:0005515, GO:0005739, GO:0005739, GO:0045454, GO:0045454, GO:0046872, GO:0046872"
"Contig10500"	"Contig10500"	"AT5G51720,NA"	0.449342237246365	1	0.000137205290089845	0.549186152435726	"GO:0008150, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0051537"
"Contig10502"	"Contig10502"	"AT5G67530,NA"	0.332234904901926	0.325021539930729	0.0287644119029898	0.603852362932007	"GO:0003755, GO:0003755, GO:0004842, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0016567, GO:0016567, GO:0016567"
"Contig10506"	"Contig10506"	"AT3G59470,AT5G41980"	0.865241307045443	1	0.00692072058427894	0.522225979649521	"GO:0003674, GO:0005575, GO:0008150, GO:0009639"
"Contig10511"	"Contig10511"	"AT1G56330,AT5G50790"	0.510287070768564	0.16523613340745	0.406336144989921	0.0438187061338807	"GO:0003674, GO:0005887, GO:0005887, GO:0008150, GO:0012505, GO:0016020, GO:0016020, GO:0016021, GO:0051119, GO:0000300, GO:0005525, GO:0005525, GO:0005783, GO:0005829, GO:0005829, GO:0005886, GO:0005886, GO:0006888, GO:0006888"
"Contig10521"	"Contig10521"	"AT4G11910,NA"	0.49864918348109	0.498300561962634	4.85558054640376e-05	0.0478211910315093	"GO:0008150, GO:0009507"
"Contig10526"	"Contig10526"	"AT1G75900,NA"	0.785248891975459	0.698031907172552	0.34456667970377	0.0264093459993806	"GO:0004091, GO:0005576, GO:0016298, GO:0016298, GO:0016298, GO:0016746, GO:0019953"
"Contig10527"	"Contig10527"	"AT2G40800,AT5G63160"	0.830690214643759	1	0.00515349093913008	1	"GO:0003674, GO:0005739, GO:0008150, GO:0005515, GO:0005515, GO:0005515, GO:0005516, GO:0005634, GO:0005634, GO:0005737, GO:0006355, GO:0006355, GO:0009553, GO:0009555, GO:0009733, GO:0009751, GO:0042542"
"Contig10532"	"Contig10532"	"AT3G16500,NA"	0.745496668779924	1	9.86484809012691e-05	1	"GO:0003700, GO:0005634, GO:0009733"
"Contig10535"	"Contig10535"	"AT2G20930,NA"	0.357309601853282	1	7.08003049217446e-08	1	"GO:0003674, GO:0006810, GO:0006888, GO:0006888"
"Contig1054"	"Contig1054"	"AT1G14590,NA"	0.70116040587086	1	0.000106584157968564	1	"GO:0003674, GO:0008150, GO:0009543, GO:0009543, GO:0009543, GO:0009543"
"Contig1057"	"Contig1057"	"AT4G38800,AT5G18170"	0.803199356105964	1	0.00479933602849446	0.911662821165976	"GO:0004353, GO:0004353, GO:0005507, GO:0005524, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0006807, GO:0008270, GO:0009646, GO:0009651, GO:0009651, GO:0016491, GO:0046686, GO:0050897, GO:0003824, GO:0005829, GO:0005886, GO:0008930, GO:0008930, GO:0019509, GO:0019509"
"Contig10570"	"Contig10570"	"AT2G01660,AT3G43570"	0.394379936832141	1	0.00297259814279544	0.89770273345171	"GO:0003674, GO:0008150, GO:0009506, GO:0009506, GO:0004091, GO:0006629, GO:0012505, GO:0016298, GO:0016298, GO:0016788"
"Contig10572"	"Contig10572"	"AT5G40580,NA"	0.0340449290564486	1	0.39313064627125	1	"GO:0000502, GO:0004175, GO:0004175, GO:0004175, GO:0004298, GO:0004298, GO:0004298, GO:0005839, GO:0005839, GO:0006511, GO:0006511, GO:0006511, GO:0008233"
"Contig10573"	"Contig10573"	"AT3G52580,AT2G35690"	0.0309113082895244	1	0.486672089219302	0.214691393985185	"GO:0002213, GO:0002213, GO:0003995, GO:0003997, GO:0003997, GO:0005777, GO:0005777, GO:0006635, GO:0006635, GO:0009555, GO:0009695, GO:0009695, GO:0016491, GO:0016627, GO:0050660, GO:0003735, GO:0006412, GO:0006412, GO:0006412, GO:0022627, GO:0022627, GO:0022627, GO:0022627"
"Contig10574"	"Contig10574"	"AT2G01620,NA"	0.641425626428732	0.282649065780554	0.00145929793011915	1	"GO:0009793"
"Contig10576"	"Contig10576"	"AT3G20870,AT3G10670"	0.756999887835451	0.125944476328802	7.09725910731672e-05	1	"GO:0012505, GO:0016020, GO:0016020, GO:0030001, GO:0030001, GO:0046873, GO:0046873, GO:0055085, GO:0055085, GO:0005215, GO:0005215, GO:0005515, GO:0009507, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009793, GO:0010027, GO:0010027, GO:0016226, GO:0016226, GO:0042626, GO:0042626"
"Contig10579"	"Contig10579"	"AT5G39850,AT3G16340"	0.154609098533621	1	0.0223733304718958	1	"GO:0005886, GO:0006855, GO:0006855, GO:0042626, GO:0042626, GO:0003735, GO:0005829, GO:0006412, GO:0006412, GO:0006412, GO:0009506, GO:0016020, GO:0022627, GO:0022627, GO:0022627, GO:0022627"
"Contig10589"	"Contig10589"	"AT5G21070,NA"	0.268720785434636	0.288345746106292	0.00114176338277739	1	"GO:0003674, GO:0005575, GO:0008150"
"Contig10590"	"Contig10590"	"AT4G21960,NA"	0.850602455629116	1	0.00580432716895064	0.639809655462986	"GO:0004601, GO:0004601, GO:0006979, GO:0012505, GO:0020037, GO:0055114"
"Contig10591"	"Contig10591"	"AT5G14670,NA"	0.393919237724123	1	0.0137617595229031	1	"GO:0005525, GO:0005525, GO:0006499, GO:0006499, GO:0006499, GO:0016004"
"Contig10599"	"Contig10599"	"AT1G01860,NA"	0.791764017526824	1	0.00761434335052679	1	"GO:0009409, GO:0009409, GO:0009507, GO:0016422"
"Contig10602"	"Contig10602"	"AT1G20130,AT3G14890"	0.643228599095558	1	0.0473091723399853	1	"GO:0005199, GO:0005199, GO:0006629, GO:0006629, GO:0016298, GO:0016298, GO:0016298, GO:0016788, GO:0016788, GO:0003677, GO:0003677, GO:0003824, GO:0008270, GO:0008270"
"Contig10615"	"Contig10615"	"AT1G42480,NA"	0.835727071286079	0.40752021170434	0.0206041952210897	0.521981105291154	"GO:0003674, GO:0008150"
"Contig10616"	"Contig10616"	"AT3G43810,NA"	0.162371033899192	0.403535707122773	0.0232062021813463	1	"GO:0005509, GO:0005509, GO:0005513, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0010099, GO:0010099, GO:0019722"
"Contig10620"	"Contig10620"	"AT2G22570,AT4G29330"	0.485072527159395	0.712572573644247	0.000325100169695488	1	"GO:0003674, GO:0005575, GO:0006508, GO:0003824, GO:0005575, GO:0008152, GO:0008936, GO:0008936, GO:0009737, GO:0019365, GO:0019365"
"Contig10641"	"Contig10641"	"AT3G51880,NA"	0.679047189694818	1	0.0227416426977058	0.801949815333206	"GO:0000785, GO:0000790, GO:0000790, GO:0003677, GO:0003677, GO:0003682, GO:0003700, GO:0005634, GO:0005634, GO:0005829, GO:0006333, GO:0006333, GO:0030527"
"Contig10655"	"Contig10655"	"AT2G17800,AT3G05530"	0.852535346334087	1	0.0151423627675805	0.245288646583835	"GO:0000502, GO:0005516, GO:0005634, GO:0005634, GO:0005737, GO:0005829, GO:0006511, GO:0006511, GO:0006511, GO:0008540, GO:0009553, GO:0009555, GO:0010498, GO:0010498, GO:0010498, GO:0016887, GO:0016887, GO:0005525, GO:0005525, GO:0005525, GO:0005634, GO:0005737, GO:0005819, GO:0009524, GO:0009524, GO:0009734, GO:0009734, GO:0009738, GO:0009738"
"Contig10658"	"Contig10658"	"AT3G17020,AT3G57650"	0.788177095740972	1	0.0202469051617886	1	"GO:0003841, GO:0003841, GO:0005783, GO:0005783, GO:0008152, GO:0008152, GO:0003674, GO:0005886, GO:0005886, GO:0006950, GO:0009409, GO:0009409"
"Contig10666"	"Contig10666"	"NA,NA"	0.75378406951332	0.837885951848651	0.0205366748584929	1	NA
"Contig10668"	"Contig10668"	"AT3G62120,NA"	0.524740589907629	0.916261525280501	0.000486542602949339	0.169893962061054	"GO:0000166, GO:0000166, GO:0004812, GO:0004812, GO:0004812, GO:0004827, GO:0004827, GO:0005524, GO:0005524, GO:0005524, GO:0005829, GO:0005829, GO:0006412, GO:0006412, GO:0006412, GO:0006412, GO:0006412, GO:0006412, GO:0006418, GO:0006418, GO:0006418, GO:0006418, GO:0006418, GO:0006418, GO:0006418, GO:0006418, GO:0006418, GO:0006433, GO:0006433, GO:0006433, GO:0006433, GO:0006433, GO:0006433, GO:0009506, GO:0016020, GO:0016020"
"Contig10674"	"Contig10674"	"AT2G28305,AT1G17880"	0.297332168780035	1	0.0495799113415768	1	"GO:0003674, GO:0005634, GO:0005829, GO:0008150, GO:0003700, GO:0005515, GO:0009651, GO:0009651"
"Contig10681"	"Contig10681"	"AT1G48850,AT3G12650"	0.698402105825289	0.857343775944563	0.0376832642898887	0.863500908218057	"GO:0003674, GO:0005739, GO:0008150, GO:0004107, GO:0004107, GO:0004107, GO:0005730, GO:0005730, GO:0005730, GO:0005730, GO:0005730, GO:0005730, GO:0009073, GO:0009073, GO:0009507, GO:0009507, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009793"
"Contig10686"	"Contig10686"	"AT5G15090,AT5G38480"	0.262947035983241	1	0.0870789961525058	0.035890969968055	"GO:0005618, GO:0005730, GO:0005730, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005741, GO:0005741, GO:0005741, GO:0005741, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005774, GO:0005774, GO:0005774, GO:0005886, GO:0005886, GO:0006820, GO:0008308, GO:0008308, GO:0009060, GO:0009060, GO:0009409, GO:0009409, GO:0009507, GO:0009507, GO:0009536, GO:0009617, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0010029, GO:0016020, GO:0042742, GO:0042742, GO:0005524, GO:0005524, GO:0005618, GO:0005618, GO:0005739, GO:0005739, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005829, GO:0005886, GO:0005886, GO:0005886, GO:0005886, GO:0009506, GO:0009506, GO:0009507, GO:0009507, GO:0045309"
"Contig10690"	"Contig10690"	"AT1G56250,AT2G36740"	0.726445918483	0.0976088515199592	0.00494262261902204	1	"GO:0003677, GO:0003677, GO:0003700, GO:0005634, GO:0006355, GO:0006355, GO:0005515, GO:0005515, GO:0012505, GO:0030246"
"Contig10692"	"Contig10692"	"AT1G20925,AT2G45510"	0.192841900109085	0.472639950354503	0.0210891029166397	0.231144947918925	"GO:0004497, GO:0005506, GO:0005783, GO:0009055, GO:0019825, GO:0020037, GO:0055114, GO:0009672, GO:0009926, GO:0016021, GO:0055085, GO:0055085"
"Contig10694"	"Contig10694"	"AT1G78380,AT3G24160"	0.776409019202802	0.464234011609571	0.00603044912824482	0.749979568522192	"GO:0003674, GO:0005774, GO:0005774, GO:0005774, GO:0005783, GO:0008150, GO:0016020, GO:0004364, GO:0004364, GO:0005737, GO:0005774, GO:0005774, GO:0005774, GO:0005829, GO:0005886, GO:0006979, GO:0009407, GO:0009407, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0042631, GO:0042631, GO:0042631, GO:0043295, GO:0046686"
"Contig10695"	"Contig10695"	"AT5G18110,NA"	0.821607352113414	1	0.0274967556451229	0.96670523072255	"GO:0003723, GO:0003743, GO:0003743, GO:0005737, GO:0005829, GO:0006413, GO:0006413, GO:0006413, GO:0006413, GO:0006413, GO:0006413"
"Contig10696"	"Contig10696"	"AT4G15950,NA"	0.609580785594272	1	0.00340365772354723	0.0846061000792927	"GO:0000166, GO:0000418, GO:0000418, GO:0000418, GO:0000418, GO:0000419, GO:0000419, GO:0000419, GO:0000419, GO:0003824, GO:0003899, GO:0005634, GO:0010426, GO:0010426, GO:0010426, GO:0016246, GO:0016246, GO:0030422, GO:0030422, GO:0051325"
"Contig10703"	"Contig10703"	"AT5G19180,AT5G62500"	0.586109083356113	1	0.0196463963199888	1	"GO:0005575, GO:0008641, GO:0019781, GO:0045116, GO:0045116, GO:0045116, GO:0046982, GO:0005634, GO:0005815, GO:0005815, GO:0005819, GO:0005874, GO:0008017, GO:0008017, GO:0009524, GO:0009524, GO:0009652, GO:0009958, GO:0010005, GO:0010005"
"Contig10710"	"Contig10710"	"AT2G17250,AT3G57240"	0.846988831472866	1	0.0407225790536052	0.68202793145909	"GO:0004553, GO:0005618, GO:0008810, GO:0009617, GO:0048046, GO:0003674, GO:0008150, GO:0016020"
"Contig10712"	"Contig10712"	"AT1G44446,NA"	0.538068030366763	0.959644699907455	0.00403395588634661	1	"GO:0009507, GO:0009507, GO:0009706, GO:0009706, GO:0009706, GO:0009706, GO:0009706, GO:0010277, GO:0010277, GO:0015995, GO:0015995, GO:0015995, GO:0015995, GO:0042651, GO:0042651"
"Contig10713"	"Contig10713"	"AT1G70760,AT3G14205"	0.684565206670854	0.387055448258094	0.0449496566129032	1	"GO:0009773, GO:0009773, GO:0009773, GO:0010598, GO:0010598, GO:0010598, GO:0010598, GO:0016655, GO:0042651, GO:0042651, GO:0004439, GO:0008150"
"Contig10714"	"Contig10714"	"AT1G79040,NA"	0.357586633749035	1	0.036172971537377	1	"GO:0005515, GO:0009507, GO:0009507, GO:0009523, GO:0009523, GO:0009534, GO:0009534, GO:0009534, GO:0009534, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009579, GO:0010270, GO:0010270, GO:0010270, GO:0010270, GO:0015979, GO:0015979"
"Contig10717"	"Contig10717"	"AT3G05520,AT4G31130"	0.485072527159395	1	0.0321617556600674	1	"GO:0003779, GO:0003779, GO:0003779, GO:0005634, GO:0008290, GO:0030036, GO:0030036, GO:0030036, GO:0030036, GO:0030036, GO:0030036, GO:0003674, GO:0005886, GO:0008150"
"Contig1072"	"Contig1072"	"AT2G16460,AT2G31840"	0.75960612888192	1	0.000455771028310697	0.775467992635854	"GO:0005739, GO:0005739, GO:0005739, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0008150, GO:0046872, GO:0046872, GO:0006355, GO:0006355, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009658, GO:0009658"
